Head,Tail,Relations
7644,11246,191
7644,13317,191
7645,4693,199 200
7645,5036,199 200
7645,11682,199 200
7645,3984,200
7646,1960,9
7646,4664,9
7646,5254,9
7646,6185,9
7646,7552,9
7646,7585,9
7646,12551,9
7646,2827,10
7646,6348,10
7646,9175,10 12
7646,10730,10
7646,11435,11
7646,13132,11
7646,8663,186
7646,9784,188
7646,3444,191
7646,4403,191
7646,11852,191
7647,10278,9
7647,10835,9
7647,12541,9
7647,10859,10 12
7647,75,68
7647,13538,68
7647,6647,82
7647,1772,103
7647,5836,188
7647,8116,188
7647,9555,189
7647,10378,190
7647,4396,191
7647,4441,191
7647,11852,191
7647,1553,196
7648,10165,50
7649,5256,9
7649,7419,11
7649,12765,44
7649,10165,50
7649,14111,171
7650,1352,9
7650,4229,9
7650,4230,9
7650,4231,9
7650,4236,9
7650,5269,9
7650,6589,9
7650,3048,10 12
7650,10165,50
7651,8750,116
7651,839,175
7651,947,179
7651,8859,180
7651,5420,186
7651,10390,188
7651,11497,188
7651,12737,190
7651,1370,191
7651,11246,191
7651,7882,192
7651,11217,192
7651,1681,195
7651,7835,196
7652,12547,9
7652,945,179
7652,13197,180
7652,8663,186
7652,10390,188
7652,11497,188
7652,464,191
7652,923,191
7652,1370,191
7652,4396,191
7652,4441,191
7652,11852,191
7653,1990,61
7653,2070,61
7653,4423,61
7653,5764,61
7653,6823,61
7653,6928,61
7653,7347,61
7653,8474,61
7653,8481,61
7653,8499,61
7653,9068,61
7653,9073,61
7653,10081,61
7653,6211,62
7653,7818,62
7653,11849,62
7653,13247,62
7654,10165,50
7654,8480,58
7654,14324,58
7654,297,59
7654,441,59
7654,722,59
7654,1147,59
7654,1785,59
7654,3903,59
7654,5411,59
7654,6667,59
7654,11133,59
7654,7654,60
7655,5846,61
7655,6507,61
7655,1161,62
7655,2642,62
7655,5865,62
7655,6131,62
7655,7080,62
7655,12914,62
7655,7575,236
7656,336,12
7656,209,42
7656,834,42
7656,1771,42
7656,2715,42
7656,2754,42
7656,2760,42
7656,7642,42
7656,7650,42
7656,9060,42
7656,9613,42
7656,9733,42
7656,9953,42
7656,10733,42
7656,10741,42
7656,11225,42
7656,11514,42
7656,11830,42
7656,13575,42
7656,14413,42
7656,3960,171
7656,8079,173
7656,5129,222
7656,7958,222
7656,14051,222
7657,10390,19 22 118
7657,12228,20 129
7657,10165,50
7657,9901,128
7657,14161,128
7657,1797,129
7657,3808,129
7657,4362,129
7657,5670,129
7657,10500,129
7657,11056,129
7657,11060,129
7657,11257,129
7657,11441,129
7657,11442,129
7657,11443,129
7657,11444,129
7657,11590,129
7657,11693,129
7657,11746,129
7657,12161,129
7657,12162,129
7657,12163,129
7657,13952,129
7657,14240,129
7657,14281,129
7657,14282,129
7657,14283,129
7657,4139,130
7657,4370,131
7657,10532,132
7657,1041,137
7657,3236,137
7657,7606,137
7657,7882,137
7657,8057,137
7657,8726,137
7657,10254,137
7657,7575,236
7658,10390,19 22 118 119
7658,7611,20 129
7658,6609,128
7658,7468,128
7658,7471,128
7658,9958,128
7658,11497,128
7658,252,129
7658,253,129
7658,478,129
7658,1506,129
7658,1762,129
7658,4206,129
7658,4333,129
7658,4336,129
7658,5181,129
7658,5771,129
7658,6919,129
7658,7392,129
7658,9787,129
7658,11961,129
7658,13505,129
7658,13828,129
7658,13829,129
7658,13831,129
7658,13834,129
7658,13835,129
7658,13836,129
7658,13837,129
7658,13838,129
7658,14299,129
7658,14302,129
7658,14304,129
7658,14306,129
7658,14314,129
7658,14315,129
7658,14316,129
7658,14319,129
7658,14320,129
7658,14327,129
7658,4267,131
7658,4370,131
7658,10532,132
7658,1041,137
7658,2481,137
7658,3236,137
7658,5859,137
7658,7606,137
7658,7882,137
7658,8588,137
7658,8726,137
7658,9369,137
7658,10254,137
7658,11217,137
7658,7575,236
7659,8663,186
7659,6529,188
7659,7733,189
7659,1370,191
7659,4396,191
7659,4441,191
7659,11246,191
7659,11852,191
7659,12088,192
7659,7835,196
7660,451,10
7660,716,10
7660,783,10
7660,1942,10
7660,2362,10
7660,3062,10
7660,3185,10
7660,4150,10
7660,4280,10
7660,5416,10
7660,6043,10
7660,8559,10
7660,8576,10
7660,9063,10
7660,9611,10
7660,10334,10
7660,10675,10
7660,11711,10
7660,12720,10
7660,13506,10
7660,10599,68
7660,8663,186
7660,4458,188
7660,7448,189 190
7660,4396,191
7660,7835,196
7661,5167,44
7661,4369,225
7661,4503,225
7661,11809,225
7662,10165,50
7663,6420,9
7663,6820,9
7663,12532,9
7663,12550,9
7663,12985,10
7663,4471,70
7663,8663,186
7663,4458,188
7663,10390,188
7663,7448,189
7663,1370,191
7663,4441,191
7663,11676,191
7663,14144,194
7663,7835,196
7664,10438,17
7664,4353,37
7664,10390,38 172
7664,10532,45 46 63 66 168
7664,10165,50
7664,7664,55
7664,5733,56
7664,6656,56
7664,1124,57
7664,8442,57
7664,8915,57
7664,9800,57
7664,1990,58
7664,2070,58
7664,2575,58
7664,3969,58
7664,4525,58
7664,4582,58
7664,5764,58
7664,7228,58
7664,7351,58
7664,7653,58
7664,7779,58
7664,8481,58
7664,8723,58
7664,11624,58
7664,13600,58
7664,13961,58
7664,14325,58
7664,666,59
7664,3892,59
7664,6693,59
7664,11973,59
7664,12772,59
7664,5706,64
7664,6764,169
7664,2343,171
7664,8336,173
7664,5641,176
7665,12252,153 158
7665,45,154
7665,328,154
7665,957,154
7665,1220,154
7665,1355,154
7665,1577,154
7665,1909,154
7665,1939,154
7665,2014,154
7665,2029,154
7665,2497,154
7665,2551,154
7665,2564,154
7665,2621,154
7665,2667,154
7665,2701,154
7665,2708,154
7665,2731,154
7665,2732,154
7665,2826,154
7665,2913,154
7665,3458,154
7665,4418,154
7665,5157,154
7665,5905,154
7665,5950,154
7665,6165,154
7665,6210,154
7665,7300,154
7665,7474,154
7665,7529,154
7665,7560,154
7665,7993,154
7665,9963,154
7665,11831,154
7665,12122,154
7665,13311,154
7665,14495,154
7665,977,155 157 158
7665,3680,155 158
7665,4480,155 157 158
7665,5043,155 157
7665,5611,155 157 158
7665,7869,155 158
7665,8496,155 158
7665,12441,155 157 158
7665,13331,155 157 158
7665,212,156
7665,301,156
7665,1278,156
7665,1476,156
7665,1984,156
7665,2318,156
7665,4167,156
7665,4208,156
7665,5063,156
7665,5145,156
7665,5927,156
7665,7643,156
7665,9106,156
7665,9680,156
7665,9690,156
7665,12019,156
7665,12553,156
7665,13237,156
7665,13269,156
7665,13588,156
7665,13923,156
7665,308,157 158
7665,411,157 158
7665,927,157 158
7665,1010,157 158
7665,1392,157
7665,1722,157 158
7665,1873,157
7665,2807,157
7665,3241,157 158
7665,3896,157
7665,4272,157 158
7665,4305,157 158
7665,4390,157 158
7665,4481,157 158
7665,5052,157
7665,5182,157 158
7665,5183,157
7665,5910,157
7665,6056,157
7665,6336,157 158
7665,6403,157 158
7665,6470,157 158
7665,6491,157
7665,6499,157
7665,6921,157 158
7665,7623,157 158
7665,7857,157 158
7665,8825,157 158
7665,9092,157 158
7665,9232,157 158
7665,9532,157
7665,9596,157
7665,9648,157
7665,9871,157 158
7665,9881,157
7665,10945,157 158
7665,11067,157 158
7665,11841,157 158
7665,11843,157 158
7665,12301,157 158
7665,12302,157 158
7665,12307,157
7665,13094,157 158
7665,13332,157 158
7665,13333,157
7665,13595,157 158
7665,13703,157 158
7665,1219,158
7665,2329,158
7665,2382,158
7665,2422,158
7665,2637,158
7665,2655,158
7665,2668,158
7665,2680,158
7665,2923,158
7665,2993,158
7665,4397,158
7665,5486,158
7665,5806,158
7665,7880,158
7665,8036,158
7665,8368,158
7665,9177,158
7665,9493,158
7665,9513,158
7665,10015,158
7665,10927,158
7665,11290,158
7665,11840,158
7665,11844,158
7665,12473,158
7665,13329,158
7665,13334,158
7665,13557,158
7666,11791,9
7666,6107,10 12
7666,6707,10
7666,6708,10
7666,6709,10
7666,7980,10 12
7666,9062,10
7666,9357,10
7666,9500,10
7666,9577,10
7666,7848,11
7666,5069,12
7666,10532,39
7666,10165,50
7666,8663,186
7666,10390,188
7666,4270,189 190
7666,8341,190
7666,490,191
7666,1030,191
7666,6121,191
7666,11852,191
7666,13857,191
7666,13259,192
7666,7835,196
7666,1662,225 232
7666,9533,225 232
7667,7575,236
7668,10390,73 96
7668,10532,78
7668,1696,85
7668,1777,85
7668,4656,85
7668,10376,85
7668,11142,85
7668,12025,85
7668,13459,85
7668,4353,86
7668,2771,89
7668,4940,89
7668,10651,89
7668,10690,89
7668,11310,89
7668,8087,92
7668,8668,92
7668,8088,93
7668,3929,95
7668,1484,99
7669,9133,197
7670,2242,21
7670,2663,21
7670,2715,21
7670,11071,21
7670,11082,21
7670,2646,35
7670,4472,35
7670,5467,35
7670,6464,35
7670,7395,35
7670,8196,35
7670,14026,35
7670,3835,68
7670,5659,68
7670,10965,68
7670,12379,68
7670,8663,186
7670,11234,189 190
7670,5460,190
7670,923,191
7670,4396,191
7671,308,146 148
7671,3680,146
7671,2668,148
7671,5611,148 152
7671,6470,148
7671,8036,148
7671,8496,148 152
7671,12473,148
7671,13331,148 152
7671,13332,148
7671,2680,152
7671,13595,152
7671,10390,188
7671,11244,189
7671,1170,191
7671,1259,191
7671,12113,191
7671,12393,191
7672,13989,20 129
7672,11497,22
7672,7810,128
7672,9101,128
7672,1925,129
7672,7575,236
7673,159,197
7674,10165,50
7674,6656,56
7674,9984,56
7674,3524,57
7674,10955,57
7674,2581,59
7674,13562,59
7674,11572,171
7674,2119,173
7675,10280,180
7675,8663,186
7675,3090,188
7675,8056,189
7675,8798,191
7675,7835,196
7676,10165,50
7676,9379,115
7677,314,61
7677,6109,61
7677,11278,61
7677,6030,62
7677,13314,62
7677,7575,236
7678,6473,77
7678,10532,78
7678,5444,79
7678,6418,85
7678,9089,85
7678,11142,85
7678,3330,87
7678,5464,92
7678,3929,95
7678,8924,99
7678,13995,99
7679,4286,9
7679,7491,9
7679,8671,9
7679,6515,11 68
7679,10135,11
7679,11357,11
7679,7022,31 32
7679,2236,32
7679,8187,32
7679,401,49
7679,68,68
7679,3038,68
7679,3632,68
7679,4948,68
7679,5168,68
7679,7749,68
7679,9370,68
7679,11260,68
7679,11567,68
7679,11680,68
7679,8663,186
7679,4353,187
7679,4458,188
7679,320,189
7679,7448,190
7679,7513,190
7679,1553,196
7680,12878,18
7680,4425,19
7680,8759,123
7680,6546,128
7680,7756,128
7680,12573,131
7680,10532,132 133 134 135
7680,5621,136
7680,6528,136
7680,9784,136
7680,10390,136
7680,11983,136
7680,2002,137
7680,12088,137
7680,9191,163
7680,5132,176
7680,10770,176
7680,12476,176
7681,3743,13
7681,6187,13
7681,9947,14 99
7681,8193,71
7681,10390,73
7681,10532,78
7681,3960,80
7681,5170,84
7681,3235,85
7681,8432,85
7681,9767,85
7681,13459,85
7681,14307,85
7681,4353,86
7681,11201,87
7681,12557,92
7681,3929,95
7682,268,10 12
7682,2365,10 12
7682,2581,10 12
7682,3129,10 12
7682,4710,10 12
7682,6621,10 12
7682,7692,10 12
7682,9607,10 12
7682,10829,10 12
7682,11425,10 12
7682,11722,10
7682,13239,10 12
7682,10398,11 68
7682,2601,12
7682,3892,12
7682,5171,12
7682,5450,12
7682,4382,32
7682,10165,50
7682,5420,186
7682,4353,187
7682,10390,188
7682,11603,189
7682,5460,190
7682,4396,191
7682,9109,192
7683,12003,9
7683,11582,11 225
7683,8663,186
7683,10390,188
7683,1030,191
7683,11246,191
7683,9960,225
7683,6115,232
7684,5178,72
7684,10390,73 96
7684,11983,73
7684,5967,77
7684,12475,80
7684,14161,80
7684,1777,85
7684,4497,85
7684,6159,87
7684,10651,89
7684,10690,89
7684,11310,89
7684,703,93
7684,3929,95
7685,10796,19 118
7685,5815,129
7685,4267,131
7685,4718,216
7685,6130,216
7686,1045,9
7686,4664,9
7686,4758,9
7686,4954,9
7686,6185,9
7686,6420,9
7686,6820,9
7686,7304,9
7686,7964,9
7686,11990,9
7686,12478,9
7686,12569,9
7686,8379,10 12
7686,10732,10
7686,11198,10
7686,12975,10
7686,1096,11 68 70
7686,5889,11 68
7686,7739,11 70
7686,7780,11
7686,8202,11 70
7686,8907,11 70
7686,9546,11 68 70
7686,9927,11 225
7686,11058,11 70
7686,11307,11 68 70
7686,12732,11 70
7686,7700,12
7686,3610,17
7686,12622,33
7686,56,68
7686,2965,68
7686,6663,68 70
7686,7215,68 70
7686,1638,70
7686,3844,70
7686,4273,70
7686,5964,70
7686,8663,186
7686,10390,188
7686,11276,189 190
7686,1370,191
7686,4396,191
7686,4441,191
7686,4510,191
7686,11852,191
7686,11217,192
7686,12844,195
7686,7835,196
7687,10390,73 226
7687,10532,78
7687,7790,85
7687,4353,86 228
7687,9784,226
7687,1696,227
7687,9767,227
7687,2606,230
7687,7909,230
7687,10384,230
7687,13278,230
7688,2238,17
7688,2282,17
7688,7465,17
7688,6637,36
7688,4353,37
7688,6928,37
7688,8759,37
7688,5621,38
7688,10390,38
7688,11311,38
7688,11497,38
7688,11983,38
7688,1106,44
7688,2059,44
7688,2061,44
7688,2088,44
7688,9266,44
7688,12873,44
7688,10165,50
7688,2368,170
7688,4104,170
7688,9954,173
7689,7689,51
7689,5836,73
7689,1696,85 227
7689,4497,85
7689,4540,85
7689,8432,85 227
7689,12765,85 227
7689,13106,85 227
7689,4364,90
7689,6259,227
7689,5846,228
7689,2176,230
7689,2370,230
7689,5998,230
7690,8878,22 118
7690,2585,34
7690,3208,129
7690,5613,129
7690,6217,216
7690,6510,216
7690,7169,216
7690,7901,216
7690,7575,236
7691,12975,34
7691,3147,128
7691,4430,128
7691,11983,128 130
7691,2270,129
7691,7719,129
7691,9235,129
7691,9463,129
7691,11887,129
7691,13136,129
7691,13947,129
7691,9061,130
7692,10607,9
7692,12547,9
7692,268,10 12
7692,2365,10 12
7692,2601,10 12
7692,3129,10
7692,4710,10 12
7692,5171,10 12
7692,5450,10 12
7692,6621,10 12
7692,7682,10 12
7692,10829,10 12
7692,11425,10 12
7692,11722,10 12
7692,13239,10
7692,2581,12
7692,3892,12
7692,9607,12
7692,7972,68
7692,9774,68
7692,10398,68
7692,11795,68
7692,12938,68
7692,8663,186
7692,10390,188
7692,432,189 190
7692,1413,195
7692,1553,196
7693,10532,43 45 46 63 66
7693,10165,50
7693,2445,57
7693,3022,57
7693,8442,57
7693,5853,58
7693,8370,58
7693,2938,59
7693,5009,59
7693,5763,59
7693,6275,59
7693,8103,59
7693,8635,59
7693,8974,59
7693,9620,59
7693,10466,59
7693,6764,169
7693,3960,171
7693,10390,172
7693,8079,173
7694,440,106
7694,562,106
7694,571,106
7694,583,106
7694,1364,106
7694,1427,106
7694,2125,106
7694,3203,106
7694,3421,106
7694,5714,106
7694,5872,106
7694,7349,106
7694,7417,106
7694,7428,106
7694,7748,106
7694,7755,106
7694,8072,106
7694,8482,106
7694,9061,106
7694,9132,106
7694,9178,106
7694,9180,106
7694,9185,106
7694,9209,106
7694,9519,106
7694,9568,106
7694,9575,106
7694,11438,106
7694,11497,106
7694,11510,106
7694,13369,106
7694,12061,197
7695,10165,50
7695,4056,159
7695,5511,159
7695,6049,159
7695,7157,159
7695,9052,159
7696,2783,159
7696,2863,159
7697,6187,9
7697,8665,9
7697,10575,9
7697,10607,9
7697,11335,9
7697,11409,9
7697,486,10 12
7697,519,10
7697,922,10 33
7697,3748,10
7697,5074,10 12
7697,5558,10
7697,6498,10 12
7697,6956,10
7697,7155,10
7697,7828,10 12
7697,8071,10
7697,8562,10 33
7697,8617,10 12
7697,8687,10 12
7697,8719,10
7697,9362,10 12
7697,9737,10 12
7697,10217,10 12
7697,11013,10 12
7697,11015,10 12
7697,11324,10 12
7697,11325,10
7697,11353,10 12
7697,11375,10
7697,11381,10
7697,11383,10 12
7697,12709,10 12
7697,14026,10
7697,3690,11 68
7697,6156,11 68
7697,8949,11 68
7697,11658,11 68
7697,1147,12
7697,9983,12
7697,10142,12
7697,10852,12
7697,11327,12
7697,11374,12
7697,11382,12
7697,12187,12
7697,2971,33
7697,10532,39
7697,1778,68
7697,5659,68
7697,8232,68
7697,9711,68
7697,11033,68
7697,12358,68
7697,12619,68
7697,12635,68
7697,12692,68
7697,1750,115
7697,8663,186
7697,10390,188
7697,14254,189
7697,5303,190
7697,8336,190
7697,14074,190
7697,923,191
7697,1370,191
7697,4396,191
7697,4510,191
7697,6121,191
7697,13857,191
7697,11217,192
7697,7835,196
7697,1748,223
7698,1214,140
7698,1448,140
7698,2063,140
7698,2464,140
7698,4003,140
7698,4329,140
7698,5585,140
7698,5656,140
7698,6960,140
7698,8257,140
7698,8543,140
7698,8788,140
7698,9179,140
7698,9251,140
7698,9644,140
7698,10144,140
7698,10935,140
7698,13556,140
7699,74,140
7699,670,140
7699,840,140
7699,842,140
7699,1306,140
7699,1635,140
7699,1714,140
7699,1768,140
7699,1821,140
7699,2025,140
7699,2434,140
7699,2543,140
7699,3385,140
7699,3593,140
7699,3706,140
7699,3747,140
7699,3759,140
7699,3807,140
7699,3835,140
7699,4401,140
7699,4805,140
7699,4819,140
7699,5020,140
7699,5143,140
7699,5408,140
7699,5672,140
7699,6168,140
7699,6172,140
7699,6277,140
7699,6875,140
7699,6961,140
7699,7425,140
7699,7447,140
7699,7449,140
7699,7716,140
7699,8192,140
7699,8460,140
7699,8520,140
7699,8629,140
7699,8737,140
7699,8901,140
7699,9139,140
7699,9249,140
7699,9523,140
7699,9812,140
7699,9817,140
7699,10402,140
7699,10405,140
7699,10406,140
7699,10417,140
7699,10697,140
7699,10740,140
7699,10922,140
7699,10946,140
7699,11011,140
7699,11093,140
7699,11216,140
7699,11271,140
7699,11397,140
7699,11398,140
7699,11400,140
7699,11411,140
7699,11794,140
7699,12044,140
7699,12498,140
7699,12519,140
7699,12850,140
7699,13053,140
7699,13172,140
7699,13221,140
7699,14086,140
7699,9446,149
7700,6820,9
7700,9512,9
7700,12532,9
7700,7686,10
7700,9961,10 12
7700,315,11
7700,8907,11
7700,11284,11
7700,12732,11
7700,14052,11
7700,14241,11
7700,6172,70
7700,8663,186
7700,10390,188
7700,3960,189 190
7700,1370,191
7700,4441,191
7700,7835,196
7701,10165,50
7701,291,159
7701,354,159
7701,674,159
7701,2726,159
7701,6158,159
7702,10201,71
7702,10390,73
7702,6473,77
7702,2926,79 98
7702,4497,85
7702,9091,85
7702,9146,85
7702,9966,85
7702,12418,85
7702,4353,86
7702,5846,86
7702,337,87
7702,4940,89
7702,703,93
7702,854,93
7702,5442,93
7702,1453,98 99
7703,10607,9
7703,705,10
7703,894,10
7703,1871,10
7703,3352,10
7703,4710,10
7703,4839,10
7703,4840,10
7703,5211,10
7703,6805,10
7703,9734,10
7703,10969,10
7703,12639,10
7703,4061,11 68
7703,72,68
7703,1706,68
7703,1713,68
7703,1778,68
7703,3348,68
7703,4003,68
7703,4638,68
7703,5359,68
7703,7369,68
7703,9828,68
7703,11226,68
7703,11287,68
7703,11371,68
7703,10360,69
7703,8663,186
7703,10390,188
7703,9664,190
7703,4396,191
7703,7835,196
7704,12547,9
7704,1744,10
7704,3719,10
7704,4457,10
7704,5780,10
7704,8391,10
7704,8849,10
7704,9719,10
7704,2531,11 68
7704,12057,11
7704,3041,33
7704,7705,68
7704,8663,186
7704,10390,188
7704,11365,190
7704,11919,190
7704,1125,191
7704,4396,191
7704,4510,191
7704,7835,196
7705,10350,13
7705,12544,13
7705,10390,73
7705,10532,78
7705,3960,80
7705,5170,84
7705,3235,85
7705,4540,85
7705,8432,85
7705,8918,85
7705,12574,85
7705,4353,86
7705,12557,92
7705,8181,93
7705,3929,95
7705,9947,99
7707,3619,8
7707,8453,8 15
7707,9588,8 15
7707,11073,8 15
7707,11975,14
7707,13285,15
7707,10390,73
7707,11311,73
7707,10532,78
7707,6259,85
7707,8432,85
7707,4353,86
7707,8954,87
7707,5503,93
7707,7059,93
7708,10390,19 22
7708,6978,20 129
7708,10165,50
7708,7525,128
7708,9606,128
7708,14303,128
7708,1423,129
7708,1512,129
7708,11272,129
7708,12768,129
7708,14076,129
7708,14328,129
7708,14329,129
7708,14331,129
7708,14332,129
7708,14333,129
7708,14358,129
7708,7807,130
7708,4267,131
7708,10532,132
7708,1041,137
7708,2002,137
7708,3236,137
7708,7606,137
7708,7882,137
7708,8522,137
7708,8588,137
7708,8726,137
7708,11217,137
7709,11496,19 118
7709,2386,123
7709,8651,123
7709,10532,132 133 134 135
7710,13933,8
7710,14014,8
7710,7900,81
7710,11322,83
7710,4497,85
7710,4696,85
7710,9767,85
7710,9966,85
7710,4353,86
7710,7616,89
7710,10690,89
7710,11853,89
7710,10538,92
7710,477,96
7710,3147,96
7710,3960,96
7710,5176,96
7710,5460,96
7710,5836,96
7710,6160,96
7710,6528,96
7710,7998,96
7710,8072,96
7710,9084,96
7710,9269,96
7710,9965,96
7710,11510,96
7710,13177,96
7710,3645,99
7711,10577,9
7711,11409,9
7711,988,10 12
7711,3589,10 12
7711,3727,10
7711,12398,10 12
7711,12482,10 12
7711,12698,10 12
7711,14026,10 12
7711,11566,11
7711,2360,12
7711,10027,12
7711,5911,68
7711,10293,68
7711,14002,68
7711,3566,115
7711,8663,186
7711,10390,188
7711,432,190
7711,923,191
7711,6121,191
7711,7835,196
7712,8917,71 87
7712,10390,73 96 97
7712,10532,78
7712,8293,79
7712,14321,80
7712,1555,85
7712,1777,85
7712,3664,85
7712,4497,85
7712,7600,85
7712,9767,85
7712,13459,85
7712,4353,86
7712,2069,87
7712,10096,87
7712,4940,89
7712,10651,89
7712,10690,89
7712,11310,89
7712,5544,93
7712,3929,95
7712,13055,98
7713,12878,18
7713,4425,19
7713,1367,122
7713,1504,122
7713,8919,122
7713,4353,123
7713,9559,128
7713,10083,128
7713,10532,132 133 134 135
7713,9191,163
7713,5132,176
7713,6839,176
7713,9794,176
7713,12476,176
7713,12919,176
7713,7575,236
7714,10514,9
7714,10575,9
7714,10577,9
7714,10953,9
7714,11337,9
7714,241,10
7714,2585,10
7714,6956,10
7714,10005,10
7714,10917,10
7714,4484,11
7714,5454,11
7714,10235,68
7714,8663,186
7714,10390,188
7714,11917,189
7714,7525,190
7714,11920,190
7714,4396,191
7714,7835,196
7715,12878,18
7715,4425,19
7715,8858,34
7715,1367,122
7715,8919,122
7715,10532,132 133
7715,9191,163
7715,5132,176
7715,9794,176
7715,10693,176
7715,12919,176
7715,7590,216
7716,2295,85
7716,4497,85
7716,6259,85
7716,7600,85
7716,7699,85
7716,8432,85
7716,11021,85
7716,4353,86
7716,2738,87
7716,4413,92
7716,8472,93
7716,10362,93
7716,3929,95
7716,10390,96
7716,5176,97
7716,12977,97
7717,1045,9
7717,6820,9
7717,8209,9
7717,13197,180
7717,8663,186
7717,11415,189 190
7717,1370,191
7717,4441,191
7717,11852,191
7717,7835,196
7718,12878,18
7718,4425,19
7718,1504,122
7718,8919,122
7718,8759,123
7718,617,128
7718,7731,128
7718,8156,128
7718,9193,128
7718,12216,128
7718,12713,128
7718,5899,131
7718,10532,132 133 135
7718,9191,163
7718,13209,163
7718,5132,176
7718,6839,176
7718,9794,176
7718,10770,176
7718,12476,176
7719,12878,18
7719,12207,121 129
7719,4353,123
7719,4574,131
7719,10532,132 133 135
7719,9191,163
7719,2467,176
7719,9794,176
7719,6757,216
7719,7575,236
7720,8663,186
7720,8126,188
7720,9784,188
7720,3166,198 201
7720,3708,198 201
7720,4058,198 201
7720,7849,198 201
7720,8995,198 201
7720,11329,198 201
7720,11344,198 201
7720,12829,198
7720,12899,198 201
7720,9280,201
7721,10165,50
7721,2224,69
7721,8663,186
7721,9535,187
7721,6529,188
7721,11215,189 190
7721,4396,191
7721,5067,191
7721,2002,192
7721,11217,192
7721,7835,196
7722,10607,9
7722,10863,9
7722,396,10
7722,3744,10
7722,5952,10
7722,6398,10
7722,7635,10
7722,8383,10
7722,8576,10
7722,8933,10
7722,9453,10
7722,13984,10
7722,11485,11 68
7722,10165,50
7722,11679,68
7722,8663,186
7722,13796,189
7722,1370,191
7722,4204,191
7722,4396,191
7722,6121,191
7722,7835,196
7723,12548,13
7723,12550,13
7723,1188,14 92
7723,10390,73 96
7723,10532,78
7723,8012,81 84
7723,4497,85
7723,6109,85
7723,9032,85
7723,9767,85
7723,9966,85
7723,4353,86
7723,6928,86
7723,8759,86
7723,3929,95
7724,13932,13
7724,1793,14 87
7724,10390,73 96
7724,10532,78
7724,823,85
7724,4497,85
7724,9032,85
7724,9767,85
7724,9966,85
7724,12771,85
7724,6953,92
7725,1045,13
7725,6820,13
7725,11946,13
7725,12532,13
7725,12534,13
7725,12543,13
7725,12550,13
7725,12569,13
7725,13174,13
7725,13932,13
7725,7376,14 81
7725,8959,14
7725,11715,14
7725,12098,14
7725,12595,14 92
7725,8268,17
7725,10390,73
7725,10532,78
7725,4497,85
7725,4540,85
7725,6109,85
7725,6259,85
7725,9767,85
7725,4353,86
7725,12291,93
7725,3929,95
7725,9784,97
7725,11510,97
7726,3984,199 200
7726,4693,199 200
7726,5036,199 200
7726,1552,210
7726,5165,215
7727,11409,9
7727,12005,9
7727,6710,10
7727,7814,10
7727,1745,11
7727,10041,68
7727,10779,68
7727,8663,186
7727,10390,188
7727,4,190
7727,4396,191
7727,7835,196
7728,11983,118 119
7728,8759,123
7729,2088,44
7729,10165,50
7730,6820,13
7730,11079,14 99
7730,9784,73 96
7730,2178,78
7730,5919,85
7730,9032,85
7730,9767,85
7730,9966,85
7730,4353,86
7730,2287,89
7730,10690,89
7730,642,92
7730,440,96
7730,5176,96
7730,8495,96
7730,9061,96
7730,9965,96
7730,10390,96
7730,11510,96
7730,11983,96
7730,12741,96
7730,13177,96
7730,9945,98
7731,4425,19
7731,13114,123
7731,9193,128
7731,12713,128
7731,10532,132 133 134 135
7731,9191,163
7731,5132,176
7731,9794,176
7731,10770,176
7731,12476,176
7731,7575,236
7732,4908,9
7732,7848,11 70
7732,6270,12
7732,8043,12
7732,1240,70
7732,8663,186
7732,10390,188
7732,3960,189
7732,490,191
7732,4441,191
7732,4510,191
7733,6529,22
7733,2713,34
7733,13611,34
7733,10165,50
7733,1238,120
7734,11409,9
7734,1412,10
7734,2447,10
7734,5031,10
7734,5472,10
7734,5793,10
7734,6664,10
7734,6783,10
7734,7137,10
7734,7613,10
7734,7995,10
7734,8200,10
7734,8360,10
7734,8361,10
7734,8865,10
7734,8980,10
7734,9900,10
7734,12410,10
7734,6309,11
7734,13130,33
7734,2302,68
7734,4060,68
7734,11686,68
7734,9784,188
7734,4396,191
7734,7835,196
7735,2389,0 211 212
7735,3376,0 211 212
7735,4307,0 212
7735,4308,0 211 212
7735,4309,0 211
7735,4870,0 211 212
7735,7096,0 212
7735,7583,0 211 212
7735,8112,0 212
7735,8868,0 211 212
7735,4892,202
7735,6424,202
7735,10502,202
7735,12314,202
7735,2129,203
7735,2340,203
7735,2854,203
7735,8348,203
7735,9787,203
7735,13471,203
7735,9984,210
7735,12949,210
7735,1123,211
7735,6155,211
7735,10731,211
7735,10173,212
7735,13015,215
7736,3984,199 200
7736,4693,199 200
7736,5036,200
7737,12567,13
7737,11197,14
7737,10390,73
7737,7900,81
7737,7790,85
7737,9767,85
7737,9966,85
7737,4353,86
7737,10129,92
7738,11337,9
7738,4797,10 12
7738,4979,10
7738,5474,10 12
7738,1912,11
7738,5789,12
7738,56,68
7738,67,68
7738,1786,68
7738,4814,68
7738,8663,186
7738,10390,188
7738,4396,191
7738,7835,196
7739,10174,8
7739,12374,8
7739,12692,8
7739,3749,13
7739,8032,13
7739,10340,13
7739,12551,13
7739,12569,13
7739,13174,13
7739,988,14
7739,4753,14
7739,5362,14
7739,6923,14
7739,7686,14
7739,9894,14
7739,10033,14 93
7739,10428,14
7739,11829,14
7739,12639,14
7739,12856,14
7739,10165,50
7739,6160,73
