node_id,direction,edges
4776,in,256 78 
4776,out,548 370 
4777,in,561 560 
4777,out,269 268 
4778,in,365 75 
4778,out,73 367 
4779,in,479 513 581 
4779,out,187 221 289 
4780,in,581 
4780,out,289 
4781,in,191 513 482 
4781,out,483 221 190 
4782,in,551 503 
4782,out,259 211 
4783,in,554 
4783,out,262 
4784,in,415 414 108 
4784,out,123 122 400 
4785,in,267 267 267 
4785,out,559 559 559 
4786,in,562 560 561 
4786,out,270 268 269 
4787,in,221 221 221 
4787,out,513 513 513 
4788,in,270 
4788,out,562 
4789,in,561 560 
4789,out,269 268 
4790,in,256 
4790,out,548 
4791,in,560 561 
4791,out,268 269 
4792,in,374 
4792,out,82 
4793,in,271 
4793,out,563 
4794,in,514 561 560 
4794,out,222 269 268 
4795,in,551 
4795,out,259 
4796,in,268 563 
4796,out,560 271 
4797,in,559 
4797,out,267 
4798,in,125 125 
4798,out,417 417 
4799,in,361 
4799,out,69 
4800,in,404 370 371 403 
4800,out,112 78 79 111 
4801,in,185 470 
4801,out,477 178 
4802,in,210 
4802,out,502 
4803,in,561 560 
4803,out,269 268 
4804,in,187 
4804,out,479 
4805,in,210 
4805,out,502 
4806,in,514 361 75 
4806,out,222 69 367 
4807,in,571 566 565 
4807,out,279 274 273 
4808,in,109 410 116 109 116 404 109 116 109 403 
4808,out,401 118 408 401 408 112 401 408 401 111 
4809,in,252 579 547 254 371 370 252 254 
4809,out,544 287 255 546 79 78 544 546 
4810,in,374 
4810,out,82 
4811,in,570 470 
4811,out,278 178 
4812,in,269 
4812,out,561 
4813,in,271 269 
4813,out,563 561 
4814,in,438 
4814,out,146 
4815,in,563 268 
4815,out,271 560 
4816,in,268 563 
4816,out,560 271 
4817,in,268 563 
4817,out,560 271 
4818,in,268 563 
4818,out,560 271 
4819,in,563 268 
4819,out,271 560 
4820,in,563 268 
4820,out,271 560 
4821,in,271 
4821,out,563 
4822,in,271 271 
4822,out,563 563 
4823,in,271 
4823,out,563 
4824,in,281 
4824,out,573 
4825,in,470 185 324 222 367 182 559 
4825,out,178 477 32 514 75 474 267 
4826,in,271 271 
4826,out,563 563 
4827,in,271 
4827,out,563 
4828,in,269 271 
4828,out,561 563 
4829,in,269 269 271 269 269 
4829,out,561 561 563 561 561 
4830,in,570 279 270 568 
4830,out,571 278 562 276 
4831,in,269 269 271 
4831,out,561 561 563 
4832,in,269 
4832,out,561 
4833,in,269 271 271 271 269 
4833,out,561 563 563 563 561 
4834,in,271 
4834,out,563 
4835,in,269 
4835,out,561 
4836,in,531 235 530 
4836,out,239 527 238 
4837,in,415 414 108 
4837,out,123 122 400 
4838,in,318 316 
4838,out,26 24 
4839,in,78 
4839,out,370 
4840,in,438 
4840,out,146 
4841,in,24 24 24 24 24 82 24 24 24 479 24 24 24 473 315 314 24 
4841,out,316 316 316 316 316 374 316 316 316 187 316 316 316 181 23 22 316 
4842,in,271 271 
4842,out,563 563 
4843,in,269 271 
4843,out,561 563 
4844,in,187 
4844,out,479 
4845,in,271 
4845,out,563 
4846,in,560 561 
4846,out,268 269 
4847,in,269 271 271 271 
4847,out,561 563 563 563 
4848,in,438 
4848,out,146 
4849,in,297 294 293 
4849,out,5 2 1 
4850,in,438 
4850,out,146 
4851,in,78 
4851,out,370 
4852,in,551 
4852,out,259 
4853,in,169 
4853,out,461 
4854,in,371 532 370 104 
4854,out,79 240 78 396 
4855,in,78 
4855,out,370 
4856,in,145 
4856,out,437 
4857,in,531 235 530 237 
4857,out,239 527 238 529 
4858,in,551 
4858,out,259 
4859,in,561 560 
4859,out,269 268 
4860,in,543 544 294 
4860,out,251 252 2 
4861,in,552 260 261 212 551 
4861,out,260 552 553 504 259 
4862,in,374 
4862,out,82 
4863,in,268 563 
4863,out,560 271 
4864,in,302 9 
4864,out,10 301 
4865,in,547 371 370 252 548 252 
4865,out,255 79 544 78 256 544 
4866,in,551 
4866,out,259 
4867,in,438 
4867,out,146 
4868,in,109 404 109 379 400 403 
4868,out,401 112 401 87 108 111 
4869,in,548 404 403 406 
4869,out,256 112 111 114 
4870,in,438 
4870,out,146 
4871,in,438 
4871,out,146 
4872,in,331 330 329 
4872,out,39 38 37 
4873,in,141 141 
4873,out,433 433 
4874,in,579 
4874,out,287 
4875,in,438 
4875,out,146 
4876,in,396 525 
4876,out,104 233 
4877,in,561 560 282 
4877,out,269 574 268 
4878,in,222 222 559 
4878,out,514 514 267 
4879,in,438 
4879,out,146 
4880,in,563 268 
4880,out,271 560 
4881,in,561 560 
4881,out,269 268 
4882,in,243 241 241 
4882,out,535 533 533 
4883,in,396 525 
4883,out,104 233 
4884,in,10 
4884,out,302 
4885,in,305 536 127 247 537 418 
4885,out,13 244 419 539 245 126 
4886,in,277 
4886,out,569 
4887,in,514 
4887,out,222 
4888,in,294 
4888,out,2 
4889,in,125 
4889,out,417 
4890,in,561 560 
4890,out,269 268 
4891,in,543 544 294 
4891,out,251 252 2 
4892,in,525 
4892,out,233 
4893,in,579 368 
4893,out,287 76 
4894,in,438 
4894,out,146 
4895,in,297 294 293 
4895,out,5 2 1 
4896,in,579 
4896,out,287 
4897,in,396 521 397 525 520 
4897,out,104 229 105 233 228 
4898,in,438 
4898,out,146 
4899,in,415 414 110 110 111 
4899,out,123 122 402 402 403 
4900,in,295 297 294 292 
4900,out,3 5 2 0 
4901,in,87 
4901,out,379 
4902,in,374 373 
4902,out,82 81 
4903,in,127 
4903,out,419 
4904,in,500 
4904,out,208 
4905,in,307 
4905,out,15 
4906,in,178 178 
4906,out,470 470 
4907,in,142 
4907,out,434 
4908,in,438 
4908,out,146 
4909,in,370 371 104 104 
4909,out,78 79 396 396 
4910,in,0 
4910,out,292 
4911,in,0 
4911,out,292 
4912,in,1 
4912,out,293 
4913,in,1 
4913,out,293 
4914,in,1 
4914,out,293 
4915,in,1 1 
4915,out,293 293 
4916,in,1 1 1 0 
4916,out,293 293 293 292 
4917,in,1 
4917,out,293 
4918,in,1 
4918,out,293 
4919,in,438 
4919,out,146 
4920,in,438 
4920,out,146 
4921,in,438 
4921,out,146 
4922,in,438 
4922,out,146 
4923,in,438 
4923,out,146 
4924,in,438 
4924,out,146 
4925,in,438 
4925,out,146 
4926,in,438 
4926,out,146 
4927,in,438 
4927,out,146 
4928,in,438 
4928,out,146 
4929,in,438 
4929,out,146 
4930,in,438 
4930,out,146 
4931,in,438 
4931,out,146 
4932,in,438 
4932,out,146 
4933,in,438 
4933,out,146 
4934,in,438 
4934,out,146 
4935,in,438 
4935,out,146 
4936,in,438 
4936,out,146 
4937,in,438 
4937,out,146 
4938,in,438 
4938,out,146 
4939,in,438 
4939,out,146 
4940,in,438 
4940,out,146 
4941,in,438 
4941,out,146 
4942,in,438 
4942,out,146 
4943,in,438 
4943,out,146 
4944,in,438 
4944,out,146 
4945,in,438 
4945,out,146 
4946,in,274 
4946,out,566 
4947,in,438 
4947,out,146 
4948,in,438 
4948,out,146 
4949,in,438 
4949,out,146 
4950,in,438 
4950,out,146 
4951,in,438 
4951,out,146 
4952,in,438 
4952,out,146 
4953,in,438 
4953,out,146 
4954,in,438 
4954,out,146 
4955,in,438 
4955,out,146 
4956,in,438 
4956,out,146 
4957,in,438 
4957,out,146 
4958,in,438 
4958,out,146 
4959,in,438 
4959,out,146 
4960,in,438 
4960,out,146 
4961,in,438 
4961,out,146 
4962,in,438 
4962,out,146 
4963,in,438 
4963,out,146 
4964,in,438 
4964,out,146 
4965,in,438 
4965,out,146 
4966,in,438 
4966,out,146 
4967,in,323 
4967,out,31 
4968,in,143 381 143 143 434 143 143 
4968,out,435 89 435 435 142 435 435 
4969,in,295 293 292 
4969,out,3 1 0 
4970,in,561 560 
4970,out,269 268 
4971,in,155 155 
4971,out,447 447 
4972,in,579 294 567 368 
4972,out,287 2 275 76 
4973,in,30 30 
4973,out,322 322 
4974,in,30 
4974,out,322 
4975,in,78 
4975,out,370 
4976,in,531 525 530 518 
4976,out,239 233 238 226 
4977,in,322 
4977,out,30 
4978,in,178 178 
4978,out,470 470 
4979,in,438 
4979,out,146 
4980,in,433 
4980,out,141 
4981,in,479 504 466 505 
4981,out,187 212 174 213 
4982,in,294 
4982,out,2 
4983,in,438 
4983,out,146 
4984,in,190 190 190 190 
4984,out,482 482 482 482 
4985,in,513 251 546 
4985,out,221 543 254 
4986,in,560 561 
4986,out,268 269 
4987,in,78 503 212 537 418 
4987,out,370 211 504 245 126 
4988,in,503 537 418 
4988,out,211 245 126 
4989,in,561 560 
4989,out,269 268 
4990,in,438 
4990,out,146 
4991,in,560 561 
4991,out,268 269 
4992,in,561 560 
4992,out,269 268 
4993,in,266 266 266 
4993,out,558 558 558 
4994,in,240 240 
4994,out,532 532 
4995,in,268 563 
4995,out,560 271 
4996,in,268 563 
4996,out,560 271 
4997,in,268 563 
4997,out,560 271 
4998,in,268 563 
4998,out,560 271 
4999,in,268 563 
4999,out,560 271 
5000,in,268 563 
5000,out,560 271 
5001,in,1 1 
5001,out,293 293 
5002,in,268 563 
5002,out,560 271 
5003,in,0 0 
5003,out,292 292 
5004,in,268 563 
5004,out,560 271 
5005,in,0 
5005,out,292 
5006,in,1 
5006,out,293 
5007,in,1 1 
5007,out,293 293 
5008,in,1 1 1 
5008,out,293 293 293 
5009,in,1 
5009,out,293 
5010,in,1 1 1 
5010,out,293 293 293 
5011,in,1 
5011,out,293 
5012,in,1 
5012,out,293 
5013,in,0 1 
5013,out,292 293 
5014,in,1 
5014,out,293 
5015,in,1 
5015,out,293 
5016,in,1 
5016,out,293 
5017,in,0 
5017,out,292 
5018,in,1 
5018,out,293 
5019,in,0 1 1 
5019,out,292 293 293 
5020,in,1 
5020,out,293 
5021,in,1 0 
5021,out,293 292 
5022,in,1 1 
5022,out,293 293 
5023,in,1 
5023,out,293 
5024,in,0 
5024,out,292 
5025,in,1 
5025,out,293 
5026,in,1 
5026,out,293 
5027,in,1 1 
5027,out,293 293 
5028,in,1 0 
5028,out,293 292 
5029,in,1 1 0 
5029,out,293 293 292 
5030,in,1 
5030,out,293 
5031,in,1 
5031,out,293 
5032,in,1 
5032,out,293 
5033,in,1 
5033,out,293 
5034,in,1 
5034,out,293 
5035,in,1 
5035,out,293 
5036,in,0 
5036,out,292 
5037,in,1 1 
5037,out,293 293 
5038,in,1 
5038,out,293 
5039,in,1 
5039,out,293 
5040,in,1 
5040,out,293 
5041,in,1 0 
5041,out,293 292 
5042,in,0 
5042,out,292 
5043,in,1 1 
5043,out,293 293 
5044,in,1 
5044,out,293 
5045,in,1 
5045,out,293 
5046,in,0 
5046,out,292 
5047,in,1 
5047,out,293 
5048,in,1 
5048,out,293 
5049,in,1 
5049,out,293 
5050,in,1 0 
5050,out,293 292 
5051,in,0 
5051,out,292 
5052,in,1 1 1 
5052,out,293 293 293 
5053,in,1 
5053,out,293 
5054,in,1 
5054,out,293 
5055,in,1 0 
5055,out,293 292 
5056,in,1 0 
5056,out,293 292 
5057,in,1 
5057,out,293 
5058,in,0 1 
5058,out,292 293 
5059,in,1 
5059,out,293 
5060,in,1 
5060,out,293 
5061,in,0 
5061,out,292 
5062,in,1 1 
5062,out,293 293 
5063,in,1 
5063,out,293 
5064,in,1 
5064,out,293 
5065,in,1 
5065,out,293 
5066,in,0 0 
5066,out,292 292 
5067,in,0 
5067,out,292 
5068,in,1 
5068,out,293 
5069,in,1 
5069,out,293 
5070,in,1 0 
5070,out,293 292 
5071,in,1 0 
5071,out,293 292 
5072,in,1 1 1 1 0 
5072,out,293 293 293 293 292 
5073,in,1 0 
5073,out,293 292 
5074,in,1 
5074,out,293 
5075,in,1 
5075,out,293 
5076,in,0 1 
5076,out,292 293 
5077,in,1 
5077,out,293 
5078,in,1 
5078,out,293 
5079,in,0 
5079,out,292 
5080,in,1 
5080,out,293 
5081,in,1 
5081,out,293 
5082,in,1 1 
5082,out,293 293 
5083,in,1 
5083,out,293 
5084,in,1 
5084,out,293 
5085,in,1 0 
5085,out,293 292 
5086,in,1 
5086,out,293 
5087,in,1 1 
5087,out,293 293 
5088,in,1 0 
5088,out,293 292 
5089,in,1 0 
5089,out,293 292 
5090,in,1 0 
5090,out,293 292 
5091,in,0 
5091,out,292 
5092,in,1 
5092,out,293 
5093,in,1 1 0 1 0 
5093,out,293 293 292 293 292 
5094,in,0 
5094,out,292 
5095,in,1 
5095,out,293 
5096,in,0 0 
5096,out,292 292 
5097,in,1 
5097,out,293 
5098,in,1 
5098,out,293 
5099,in,1 0 
5099,out,293 292 
5100,in,1 1 
5100,out,293 293 
5101,in,1 
5101,out,293 
5102,in,1 1 
5102,out,293 293 
5103,in,1 
5103,out,293 
5104,in,1 
5104,out,293 
5105,in,1 1 1 1 
5105,out,293 293 293 293 
5106,in,1 
5106,out,293 
5107,in,1 1 0 1 
5107,out,293 293 292 293 
5108,in,1 1 
5108,out,293 293 
5109,in,1 
5109,out,293 
5110,in,1 
5110,out,293 
5111,in,0 1 
5111,out,292 293 
5112,in,1 
5112,out,293 
5113,in,1 
5113,out,293 
5114,in,1 1 1 
5114,out,293 293 293 
5115,in,0 0 
5115,out,292 292 
5116,in,1 
5116,out,293 
5117,in,1 
5117,out,293 
5118,in,1 
5118,out,293 
5119,in,1 
5119,out,293 
5120,in,0 
5120,out,292 
5121,in,1 
5121,out,293 
5122,in,1 
5122,out,293 
5123,in,0 
5123,out,292 
5124,in,0 
5124,out,292 
5125,in,1 
5125,out,293 
5126,in,1 
5126,out,293 
5127,in,1 
5127,out,293 
5128,in,1 
5128,out,293 
5129,in,0 1 
5129,out,292 293 
5130,in,1 
5130,out,293 
5131,in,1 
5131,out,293 
5132,in,1 
5132,out,293 
5133,in,470 365 
5133,out,178 73 
5134,in,1 1 
5134,out,293 293 
5135,in,1 
5135,out,293 
5136,in,0 
5136,out,292 
5137,in,1 
5137,out,293 
5138,in,1 
5138,out,293 
5139,in,0 
5139,out,292 
5140,in,1 
5140,out,293 
5141,in,1 
5141,out,293 
5142,in,1 
5142,out,293 
5143,in,438 
5143,out,146 
5144,in,438 
5144,out,146 
5145,in,438 
5145,out,146 
5146,in,438 
5146,out,146 
5147,in,438 
5147,out,146 
5148,in,438 
5148,out,146 
5149,in,408 415 414 409 
5149,out,116 123 122 117 
5150,in,563 268 
5150,out,271 560 
5151,in,397 525 396 
5151,out,105 233 104 
5152,in,531 530 525 
5152,out,239 238 233 
5153,in,525 
5153,out,233 
5154,in,294 
5154,out,2 
5155,in,269 269 271 
5155,out,561 561 563 
5156,in,500 
5156,out,208 
5157,in,560 561 
5157,out,268 269 
5158,in,297 294 
5158,out,5 2 
5159,in,473 581 479 
5159,out,181 289 187 
5160,in,196 
5160,out,488 
5161,in,190 190 190 190 
5161,out,482 482 482 482 
5162,in,367 581 
5162,out,75 289 
5163,in,536 247 537 
5163,out,244 539 245 
5164,in,374 
5164,out,82 
5165,in,539 419 540 420 
5165,out,247 127 248 128 
5166,in,438 
5166,out,146 
5167,in,477 478 473 470 479 
5167,out,185 186 181 178 187 
5168,in,82 378 
5168,out,374 86 
5169,in,560 561 
5169,out,268 269 
5170,in,256 
5170,out,548 
5171,in,294 
5171,out,2 
5172,in,497 498 208 
5172,out,205 206 500 
5173,in,316 318 
5173,out,24 26 
5174,in,561 560 
5174,out,269 268 
5175,in,295 292 
5175,out,3 0 
5176,in,479 
5176,out,187 
5177,in,465 
5177,out,173 
5178,in,204 305 306 
5178,out,496 13 14 
5179,in,78 239 518 
5179,out,370 531 226 
5180,in,374 
5180,out,82 
5181,in,498 502 
5181,out,206 210 
5182,in,322 
5182,out,30 
5183,in,270 279 570 279 10 279 279 270 
5183,out,562 571 278 571 302 571 571 562 
5184,in,513 581 
5184,out,221 289 
5185,in,470 
5185,out,178 
5186,in,396 521 525 520 
5186,out,104 229 233 228 
5187,in,397 396 
5187,out,105 104 
5188,in,127 
5188,out,419 
5189,in,356 
5189,out,64 
5190,in,353 
5190,out,61 
5191,in,297 295 294 292 
5191,out,5 3 2 0 
5192,in,127 
5192,out,419 
5193,in,483 484 
5193,out,191 192 
5194,in,438 
5194,out,146 
5195,in,174 
5195,out,466 
5196,in,470 
5196,out,178 
5197,in,521 518 520 
5197,out,229 226 228 
5198,in,110 108 
5198,out,402 400 
5199,in,561 560 
5199,out,269 268 
5200,in,537 418 
5200,out,245 126 
5201,in,256 256 
5201,out,548 548 
5202,in,552 551 
5202,out,260 259 
5203,in,551 552 
5203,out,259 260 
5204,in,316 318 
5204,out,24 26 
5205,in,316 318 
5205,out,24 26 
5206,in,521 525 518 520 
5206,out,229 233 226 228 
5207,in,470 559 
5207,out,178 267 
5208,in,418 
5208,out,126 
5209,in,127 
5209,out,419 
5210,in,1 
5210,out,293 
5211,in,0 
5211,out,292 
5212,in,1 
5212,out,293 
5213,in,1 1 
5213,out,293 293 
5214,in,1 
5214,out,293 
5215,in,0 
5215,out,292 
5216,in,1 
5216,out,293 
5217,in,1 
5217,out,293 
5218,in,1 1 1 1 
5218,out,293 293 293 293 
5219,in,0 
5219,out,292 
5220,in,0 
5220,out,292 
5221,in,0 
5221,out,292 
5222,in,0 
5222,out,292 
5223,in,1 
5223,out,293 
5224,in,1 
5224,out,293 
5225,in,1 
5225,out,293 
5226,in,0 0 
5226,out,292 292 
5227,in,1 1 1 
5227,out,293 293 293 
5228,in,1 
5228,out,293 
5229,in,1 0 
5229,out,293 292 
5230,in,1 
5230,out,293 
5231,in,1 
5231,out,293 
5232,in,1 
5232,out,293 
5233,in,1 0 
5233,out,293 292 
5234,in,1 1 
5234,out,293 293 
5235,in,0 
5235,out,292 
5236,in,1 
5236,out,293 
5237,in,1 1 
5237,out,293 293 
5238,in,1 
5238,out,293 
5239,in,1 
5239,out,293 
5240,in,1 1 
5240,out,293 293 
5241,in,1 
5241,out,293 
5242,in,1 1 
5242,out,293 293 
5243,in,0 1 
5243,out,292 293 
5244,in,1 
5244,out,293 
5245,in,1 1 
5245,out,293 293 
5246,in,1 
5246,out,293 
5247,in,0 1 
5247,out,292 293 
5248,in,1 
5248,out,293 
5249,in,1 
5249,out,293 
5250,in,1 
5250,out,293 
5251,in,0 
5251,out,292 
5252,in,1 0 
5252,out,293 292 
5253,in,1 
5253,out,293 
5254,in,0 
5254,out,292 
5255,in,1 
5255,out,293 
5256,in,0 
5256,out,292 
5257,in,1 1 1 
5257,out,293 293 293 
5258,in,1 
5258,out,293 
5259,in,1 1 
5259,out,293 293 
5260,in,1 1 
5260,out,293 293 
5261,in,1 
5261,out,293 
5262,in,0 
5262,out,292 
5263,in,0 
5263,out,292 
5264,in,1 
5264,out,293 
5265,in,1 
5265,out,293 
5266,in,1 
5266,out,293 
5267,in,1 
5267,out,293 
5268,in,1 
5268,out,293 
5269,in,1 1 
5269,out,293 293 
5270,in,1 
5270,out,293 
5271,in,1 0 
5271,out,293 292 
5272,in,1 1 
5272,out,293 293 
5273,in,1 
5273,out,293 
5274,in,1 1 
5274,out,293 293 
5275,in,1 
5275,out,293 
5276,in,1 
5276,out,293 
5277,in,1 
5277,out,293 
5278,in,1 
5278,out,293 
5279,in,0 
5279,out,292 
5280,in,1 0 
5280,out,293 292 
5281,in,0 1 
5281,out,292 293 
5282,in,1 1 0 
5282,out,293 293 292 
5283,in,1 
5283,out,293 
5284,in,1 
5284,out,293 
5285,in,1 0 
5285,out,293 292 
5286,in,1 
5286,out,293 
5287,in,1 
5287,out,293 
5288,in,1 0 
5288,out,293 292 
5289,in,0 1 
5289,out,292 293 
5290,in,0 1 
5290,out,292 293 
5291,in,1 
5291,out,293 
5292,in,0 
5292,out,292 
5293,in,0 0 
5293,out,292 292 
5294,in,0 
5294,out,292 
5295,in,1 
5295,out,293 
5296,in,1 
5296,out,293 
5297,in,1 
5297,out,293 
5298,in,0 1 1 
5298,out,292 293 293 
5299,in,1 
5299,out,293 
5300,in,1 1 1 
5300,out,293 293 293 
5301,in,1 
5301,out,293 
5302,in,1 
5302,out,293 
5303,in,1 
5303,out,293 
5304,in,1 
5304,out,293 
5305,in,1 
5305,out,293 
5306,in,0 
5306,out,292 
5307,in,0 
5307,out,292 
5308,in,1 
5308,out,293 
5309,in,0 
5309,out,292 
5310,in,1 
5310,out,293 
5311,in,0 
5311,out,292 
5312,in,1 
5312,out,293 
5313,in,0 
5313,out,292 
5314,in,1 1 
5314,out,293 293 
5315,in,1 
5315,out,293 
5316,in,1 
5316,out,293 
5317,in,1 
5317,out,293 
5318,in,0 
5318,out,292 
5319,in,0 
5319,out,292 
5320,in,1 
5320,out,293 
5321,in,1 
5321,out,293 
5322,in,1 
5322,out,293 
5323,in,1 
5323,out,293 
5324,in,1 
5324,out,293 
5325,in,0 
5325,out,292 
5326,in,1 1 
5326,out,293 293 
5327,in,1 
5327,out,293 
5328,in,1 1 0 
5328,out,293 293 292 
5329,in,1 0 
5329,out,293 292 
5330,in,1 0 
5330,out,293 292 
5331,in,1 
5331,out,293 
5332,in,0 1 
5332,out,292 293 
5333,in,1 
5333,out,293 
5334,in,0 
5334,out,292 
5335,in,0 
5335,out,292 
5336,in,1 
5336,out,293 
5337,in,78 
5337,out,370 
5338,in,78 
5338,out,370 
5339,in,318 316 
5339,out,26 24 
5340,in,470 479 
5340,out,178 187 
5341,in,513 
5341,out,221 
5342,in,581 513 
5342,out,289 221 
5343,in,92 92 367 466 92 470 513 
5343,out,384 384 75 174 384 178 221 
5344,in,418 
5344,out,126 
5345,in,127 
5345,out,419 
5346,in,268 563 
5346,out,560 271 
5347,in,513 
5347,out,221 
5348,in,544 543 418 
5348,out,252 251 126 
5349,in,318 316 
5349,out,26 24 
5350,in,294 297 
5350,out,2 5 
5351,in,316 318 
5351,out,24 26 
5352,in,479 513 
5352,out,187 221 
5353,in,367 
5353,out,75 
5354,in,396 525 
5354,out,104 233 
5355,in,525 530 
5355,out,233 238 
5356,in,268 563 
5356,out,560 271 
5357,in,321 470 174 
5357,out,29 178 466 
5358,in,75 496 470 62 
5358,out,367 204 178 354 
5359,in,78 
5359,out,370 
5360,in,418 
5360,out,126 
5361,in,78 78 
5361,out,370 370 
5362,in,561 560 
5362,out,269 268 
5363,in,279 
5363,out,571 
5364,in,243 240 241 241 
5364,out,535 532 533 533 
5365,in,268 563 
5365,out,560 271 
5366,in,500 
5366,out,208 
5367,in,498 502 208 208 208 497 
5367,out,206 500 210 500 500 205 
5368,in,530 525 
5368,out,238 233 
5369,in,73 73 73 
5369,out,365 365 365 
5370,in,551 
5370,out,259 
5371,in,551 
5371,out,259 
5372,in,514 
5372,out,222 
5373,in,551 
5373,out,259 
5374,in,478 473 581 477 
5374,out,186 181 289 185 
5375,in,318 316 
5375,out,26 24 
5376,in,305 470 
5376,out,13 178 
5377,in,305 470 
5377,out,13 178 
5378,in,470 551 
5378,out,178 259 
5379,in,316 318 
5379,out,24 26 
5380,in,294 295 
5380,out,2 3 
5381,in,320 
5381,out,28 
5382,in,438 
5382,out,146 
5383,in,539 419 421 420 
5383,out,247 127 129 128 
5384,in,396 531 530 525 
5384,out,104 239 238 233 
5385,in,470 
5385,out,178 
5386,in,485 
5386,out,193 
5387,in,88 162 
5387,out,380 454 
5388,in,561 560 
5388,out,269 268 
5389,in,172 321 470 
5389,out,464 29 178 
5390,in,174 
5390,out,466 
5391,in,84 374 
5391,out,376 82 
5392,in,438 
5392,out,146 
5393,in,561 560 
5393,out,269 268 
5394,in,269 
5394,out,561 
5395,in,269 
5395,out,561 
5396,in,269 271 271 
5396,out,561 563 563 
5397,in,271 271 271 
5397,out,563 563 563 
5398,in,531 530 525 396 
5398,out,239 238 233 104 
5399,in,295 297 293 292 
5399,out,3 5 1 0 
5400,in,562 560 561 9 
5400,out,270 268 269 301 
5401,in,239 530 525 237 
5401,out,531 238 529 233 
5402,in,551 
5402,out,259 
5403,in,397 396 237 525 
5403,out,105 104 529 233 
5404,in,297 294 
5404,out,5 2 
5405,in,438 470 
5405,out,146 178 
5406,in,560 561 
5406,out,268 269 
5407,in,212 
5407,out,504 
5408,in,269 
5408,out,561 
5409,in,579 294 293 
5409,out,287 2 1 
5410,in,78 
5410,out,370 
5411,in,561 560 
5411,out,269 268 
5412,in,438 
5412,out,146 
5413,in,438 
5413,out,146 
5414,in,513 
5414,out,221 
5415,in,548 370 371 
5415,out,256 78 79 
5416,in,370 548 547 371 252 
5416,out,78 256 255 79 544 
5417,in,551 
5417,out,259 
5418,in,404 370 403 371 
5418,out,112 78 111 79 
5419,in,275 275 
5419,out,567 567 
5420,in,268 563 
5420,out,560 271 
5421,in,404 407 406 548 
5421,out,112 115 114 256 
5422,in,579 295 297 294 293 292 543 
5422,out,287 3 5 2 1 0 251 
5423,in,404 400 370 403 371 
5423,out,112 108 78 111 79 
5424,in,269 271 
5424,out,561 563 
5425,in,269 271 269 
5425,out,561 563 561 
5426,in,560 561 
5426,out,268 269 
5427,in,297 293 
5427,out,5 1 
5428,in,241 240 
5428,out,533 532 
5429,in,537 418 
5429,out,245 126 
5430,in,78 78 
5430,out,370 370 
5431,in,374 
5431,out,82 
5432,in,521 397 520 396 
5432,out,229 105 228 104 
5433,in,415 414 
5433,out,123 122 
5434,in,31 322 
5434,out,323 30 
5435,in,269 
5435,out,561 
5436,in,269 271 
5436,out,561 563 
5437,in,271 271 271 
5437,out,563 563 563 
5438,in,125 
5438,out,417 
5439,in,438 
5439,out,146 
5440,in,438 
5440,out,146 
5441,in,438 
5441,out,146 
5442,in,438 
5442,out,146 
5443,in,438 
5443,out,146 
5444,in,438 
5444,out,146 
5445,in,438 
5445,out,146 
5446,in,438 
5446,out,146 
5447,in,438 
5447,out,146 
5448,in,438 
5448,out,146 
5449,in,438 
5449,out,146 
5450,in,305 306 
5450,out,13 14 
5451,in,275 275 275 275 275 
5451,out,567 567 567 567 567 
5452,in,275 
5452,out,567 
5453,in,438 
5453,out,146 
5454,in,438 
5454,out,146 
5455,in,438 
5455,out,146 
5456,in,438 
5456,out,146 
5457,in,438 
5457,out,146 
5458,in,438 
5458,out,146 
5459,in,438 
5459,out,146 
5460,in,438 
5460,out,146 
5461,in,268 563 
5461,out,560 271 
5462,in,551 552 470 
5462,out,259 260 178 
5463,in,438 
5463,out,146 
5464,in,438 
5464,out,146 
5465,in,438 
5465,out,146 
5466,in,438 
5466,out,146 
5467,in,438 
5467,out,146 
5468,in,438 
5468,out,146 
5469,in,438 
5469,out,146 
5470,in,438 
5470,out,146 
5471,in,438 
5471,out,146 
5472,in,438 
5472,out,146 
5473,in,186 
5473,out,478 
5474,in,438 
5474,out,146 
5475,in,438 
5475,out,146 
5476,in,438 
5476,out,146 
5477,in,438 
5477,out,146 
5478,in,438 
5478,out,146 
5479,in,438 
5479,out,146 
5480,in,438 
5480,out,146 
5481,in,438 
5481,out,146 
5482,in,177 
5482,out,469 
5483,in,537 418 
5483,out,245 126 
5484,in,396 239 397 235 
5484,out,104 531 527 105 
5485,in,551 
5485,out,259 
5486,in,271 271 271 269 269 269 269 269 269 
5486,out,563 563 563 561 561 561 561 561 561 
5487,in,438 
5487,out,146 
5488,in,561 560 
5488,out,269 268 
5489,in,561 560 
5489,out,269 268 
5490,in,537 418 
5490,out,245 126 
5491,in,278 
5491,out,570 
5492,in,256 256 
5492,out,548 548 
5493,in,268 563 
5493,out,560 271 
5494,in,563 268 
5494,out,271 560 
5495,in,438 
5495,out,146 
5496,in,561 560 
5496,out,269 268 
5497,in,377 376 
5497,out,85 84 
5498,in,397 396 
5498,out,105 104 
5499,in,560 561 
5499,out,268 269 
5500,in,75 
5500,out,367 
5501,in,499 500 
5501,out,207 208 
5502,in,306 408 305 415 110 409 
5502,out,14 116 13 123 402 117 
5503,in,294 
5503,out,2 
5504,in,579 297 294 293 543 
5504,out,287 5 2 1 251 
5505,in,470 
5505,out,178 
5506,in,318 316 
5506,out,26 24 
5507,in,222 222 222 
5507,out,514 514 514 
